RAB11FIP4,ENSG00000131242
TPP1,ENSG00000166340
TRIM55,ENSG00000147573
HSD11B2,ENSG00000176387
CDC26,ENSG00000176386
CFB,ENSG00000244255
PRR18,ENSG00000176381
PYGM,ENSG00000068976
PPP2R5B,ENSG00000068971
UBE2W,ENSG00000104343
TSTD2,ENSG00000136925
ATXN7L1,ENSG00000146776
CLTB,ENSG00000175416
CEND1,ENSG00000184524
INTS10,ENSG00000104613
ZC3H4,ENSG00000130749
HEMGN,ENSG00000136929
AC144568.2,ENSG00000253896
EIF5B,ENSG00000158417
ADAM18,ENSG00000168619
INSM2,ENSG00000168348
ZNF641,ENSG00000167528
SLC27A1,ENSG00000130304
ZSWIM1,ENSG00000168612
SGK494,ENSG00000167524
STAT3,ENSG00000168610
RPL13,ENSG00000167526
PPM1K,ENSG00000163644
FAM194A,ENSG00000163645
SPATA33,ENSG00000167523
ADAM9,ENSG00000168615
OPN3,ENSG00000054277
TSPAN33,ENSG00000158457
RAB8B,ENSG00000166128
FAM154B,ENSG00000188659
PIGK,ENSG00000142892
CYB5RL,ENSG00000215883
GVQW1,ENSG00000241043
GPT2,ENSG00000166123
B4GALNT4,ENSG00000182272
AMN,ENSG00000166126
TSPY6P,ENSG00000238074
RSPO2,ENSG00000147655
KCNRG,ENSG00000198553
USP43,ENSG00000154914
B9D1,ENSG00000108641
CTNNA2,ENSG00000066032
C14orf23,ENSG00000186960
ENTPD1,ENSG00000138185
ARSE,ENSG00000157399
KRTAP19-2,ENSG00000186965
KRTAP19-4,ENSG00000186967
TLE4,ENSG00000106829
HSD3B7,ENSG00000099377
AL136218.1,ENSG00000215462
C19orf52,ENSG00000142444
DHRS1,ENSG00000157379
AC025278.1,ENSG00000204752
NRBP1,ENSG00000115216
NDUFB11,ENSG00000147123
ECM2,ENSG00000106823
PIGZ,ENSG00000119227
MAGEF1,ENSG00000177383
IGHV2OR16-5,ENSG00000259303
TSGA13,ENSG00000213265
ZHX1-C8ORF76,ENSG00000259305
APLNR,ENSG00000134817
PLEKHO1,ENSG00000023902
DCAF15,ENSG00000132017
TMEM249,ENSG00000214597
GCLM,ENSG00000023909
EML6,ENSG00000214595
HNF4G,ENSG00000164749
RP11-613M10.9,ENSG00000255872
AL121761.2,ENSG00000268628
GPR149,ENSG00000174948
NOXA1,ENSG00000188747
FIGNL1,ENSG00000132436
LINC00346,ENSG00000255874
CCDC23,ENSG00000177868
AC103809.2,ENSG00000268626
CLTCL1,ENSG00000070371
ZNF428,ENSG00000131116
SMEK2,ENSG00000138041
TRAV13-2,ENSG00000211791
DLGAP5,ENSG00000126787
CDK5RAP3,ENSG00000108465
TMEM132C,ENSG00000181234
AK8,ENSG00000165695
FRMD7,ENSG00000165694
RECQL5,ENSG00000108469
CBX1,ENSG00000108468
FLJ45079,ENSG00000204283
PDE6A,ENSG00000132915
TMA16,ENSG00000198498
BRE,ENSG00000158019
SNX6,ENSG00000129515
DEAF1,ENSG00000177030
VPRBP,ENSG00000145041
ACOXL,ENSG00000153093
OR2T7,ENSG00000227152
CCDC60,ENSG00000183273
BCL2L11,ENSG00000153094
SLC30A2,ENSG00000158014
SLC41A1,ENSG00000133065
NAAA,ENSG00000138744
LGR6,ENSG00000133067
PNKD,ENSG00000127838
TRPC3,ENSG00000138741
KIF20B,ENSG00000138182
CHIT1,ENSG00000133063
C19orf57,ENSG00000132016
UBR2,ENSG00000024048
C10orf91,ENSG00000180066
TMEM261,ENSG00000137038
AAMP,ENSG00000127837
OR1E2,ENSG00000127780
TMEM150B,ENSG00000180061
MFAP1,ENSG00000140259
SAG,ENSG00000130561
GRTP1,ENSG00000139835
TDRD12,ENSG00000173809
FUNDC2,ENSG00000165775
PRR3,ENSG00000204576
RAB20,ENSG00000139832
PRDM5,ENSG00000138738
JUP,ENSG00000173801
FBXO10,ENSG00000147912
HAP1,ENSG00000173805
C6orf123,ENSG00000146521
HEPACAM,ENSG00000165478
PACSIN2,ENSG00000100266
ANKFY1,ENSG00000185722
DRG1,ENSG00000185721
IL9R,ENSG00000124334
MBL2,ENSG00000165471
OSM,ENSG00000099985
IGFALS,ENSG00000099769
ITFG1,ENSG00000129636
YTHDF3,ENSG00000185728
GREB1,ENSG00000196208
SIRPB2,ENSG00000196209
TRIM11,ENSG00000154370
ZNF599,ENSG00000153896
LPIN2,ENSG00000101577
LPPR1,ENSG00000148123
SOGA3,ENSG00000214338
CMKLR1,ENSG00000174600
MCOLN2,ENSG00000153898
SMIM7,ENSG00000214046
ZNF549,ENSG00000121406
TBCA,ENSG00000171530
HDGF,ENSG00000143321
STK38,ENSG00000112079
MANEA,ENSG00000172469
BGN,ENSG00000182492
CA3,ENSG00000164879
RHAG,ENSG00000112077
OR5AP2,ENSG00000172464
TCEAL1,ENSG00000172465
ANLN,ENSG00000011426
LRRC69,ENSG00000214954
ERVV-2,ENSG00000268964
PLAUR,ENSG00000011422
LRRN4CL,ENSG00000177363
C3orf84,ENSG00000236980
PCDHB6,ENSG00000113211
PCDHB7,ENSG00000113212
GIF,ENSG00000134812
IGHV1OR21-1,ENSG00000169861
HTR3E,ENSG00000186038
NKX2-3,ENSG00000119919
DPCD,ENSG00000166171
DCTD,ENSG00000129187
CD4,ENSG00000010610
GLRA3,ENSG00000145451
N4BP3,ENSG00000145911
CPNE3,ENSG00000085719
GKN2,ENSG00000183607
TECTB,ENSG00000119913
IDE,ENSG00000119912
ELOVL3,ENSG00000119915
KB-1507C5.2,ENSG00000253320
IFIT3,ENSG00000119917
MAPK8IP2,ENSG00000008735
CD44,ENSG00000026508
IGKV1D-12,ENSG00000240834
USP17L24,ENSG00000232264
PSENEN,ENSG00000205155
VEZT,ENSG00000028203
PLEKHJ1,ENSG00000104886
COMMD3,ENSG00000148444
GJD3,ENSG00000183153
AIM1,ENSG00000112297
LGALS8,ENSG00000116977
PCDH15,ENSG00000150275
ALDH5A1,ENSG00000112294
GPLD1,ENSG00000112293
PPP1R3A,ENSG00000154415
WASF1,ENSG00000112290
ABHD8,ENSG00000127220
IL7,ENSG00000104432
CORT,ENSG00000241563
STMN2,ENSG00000104435
VNN1,ENSG00000112299
CTU2,ENSG00000174177
LTC4S,ENSG00000213316
TYRP1,ENSG00000107165
FUBP3,ENSG00000107164
KRTAP25-1,ENSG00000232263
B4GALT1,ENSG00000086062
TAF4B,ENSG00000141384
MINOS1-NBL1,ENSG00000270136
CNN3,ENSG00000117519
TCF7,ENSG00000081059
AMMECR1,ENSG00000101935
ZNF18,ENSG00000154957
SMAP2,ENSG00000084070
PNMA6A,ENSG00000224201
C15orf41,ENSG00000186073
WFDC8,ENSG00000158901
NUP62,ENSG00000213024
SLC36A1,ENSG00000123643
KLK9,ENSG00000213022
FNDC1,ENSG00000164694
ZNF611,ENSG00000213020
PRDM9,ENSG00000164256
H1FX,ENSG00000184897
SRY,ENSG00000184895
AGGF1,ENSG00000164252
WDR41,ENSG00000164253
F2RL1,ENSG00000164251
COL1A2,ENSG00000164692
RABL5,ENSG00000128581
SHCBP1,ENSG00000171241
NDUFS4,ENSG00000164258
MKLN1,ENSG00000128585
JOSD1,ENSG00000100221
PLS1,ENSG00000120756
SIPA1L1,ENSG00000197555
LRGUK,ENSG00000155530
FBXO7,ENSG00000100225
TMEM160,ENSG00000130748
USP13,ENSG00000058056
GTPBP1,ENSG00000100226
RAB36,ENSG00000100228
BDKRB1,ENSG00000100739
AFP,ENSG00000081051
EIF2S3,ENSG00000130741
ZNF138,ENSG00000197008
UBA52,ENSG00000221983
SHMT1,ENSG00000176974
ABCC12,ENSG00000140798
NCOA3,ENSG00000124151
MAP3K19,ENSG00000176601
TRAV19,ENSG00000211799
FIBIN,ENSG00000176971
PGRMC1,ENSG00000101856
C14orf177,ENSG00000176605
NRIP2,ENSG00000053702
DPP7,ENSG00000176978
TRIM60,ENSG00000176979
SNX25,ENSG00000109762
NPBWR2,ENSG00000125522
SLC2A4RG,ENSG00000125520
BOP1,ENSG00000170727
TPST2,ENSG00000128294
SNRPD3,ENSG00000100028
SPIRE2,ENSG00000204991
POTEH,ENSG00000198062
WNT2B,ENSG00000134245
CRIP2,ENSG00000182809
PTGFRN,ENSG00000134247
CYP2J2,ENSG00000134716
GOLGA8Q,ENSG00000178115
POGZ,ENSG00000143442
C1orf56,ENSG00000143443
TBC1D9B,ENSG00000197226
LAMTOR5,ENSG00000134248
ACOT7,ENSG00000097021
IZUMO3,ENSG00000205442
MYRF,ENSG00000124920
CACNG5,ENSG00000075429
SSMEM1,ENSG00000165120
TSPAN8,ENSG00000127324
ZNF846,ENSG00000196605
DVL3,ENSG00000161202
AP2M1,ENSG00000161203
ARIH1,ENSG00000166233
C12orf73,ENSG00000204954
FOSL2,ENSG00000075426
NRD1,ENSG00000078618
KRTDAP,ENSG00000188508
RNASEH2A,ENSG00000104889
TOR2A,ENSG00000160404
GPR19,ENSG00000183150
C9orf117,ENSG00000160401
FBXO47,ENSG00000204952
RP11-101E3.5,ENSG00000251184
CTC-236F12.4,ENSG00000248727
ST6GALNAC6,ENSG00000160408
TRAJ29,ENSG00000211860
MARK2,ENSG00000072518
NAPB,ENSG00000125814
CTTNBP2NL,ENSG00000143079
PLA2G10,ENSG00000069764
USP17L22,ENSG00000248933
BCO2,ENSG00000197580
ZC3H6,ENSG00000188177
FAM179A,ENSG00000189350
KLK2,ENSG00000167751
H1FOO,ENSG00000178804
KLK5,ENSG00000167754
FAM171B,ENSG00000144369
ZNF626,ENSG00000188171
C1QL3,ENSG00000165985
CPNE7,ENSG00000178773
TRAV4,ENSG00000211778
TRAV5,ENSG00000211779
RASAL2,ENSG00000075391
BFAR,ENSG00000103429
CORO7-PAM16,ENSG00000103426
TRBJ2-7,ENSG00000211771
TRBC2,ENSG00000211772
VPS9D1,ENSG00000075399
DNAJC21,ENSG00000168724
TRAV2,ENSG00000211776
TRAV3,ENSG00000211777
RAC3,ENSG00000169750
NRG4,ENSG00000169752
C6orf183,ENSG00000243587
LIMS1,ENSG00000169756
C15orf27,ENSG00000169758
RPTN,ENSG00000215853
ECHDC1,ENSG00000093144
AC010547.9,ENSG00000261611
USP2,ENSG00000036672
NHLH2,ENSG00000177551
DCHS2,ENSG00000197410
CCDC124,ENSG00000007080
OTOP1,ENSG00000163982
CLEC2D,ENSG00000069493
PTPRD,ENSG00000153707
MKNK1,ENSG00000079277
C1orf189,ENSG00000163263
RRS1,ENSG00000179041
NRXN2,ENSG00000110076
SERTAD4,ENSG00000082497
PITHD1,ENSG00000057757
C15orf53,ENSG00000175779
TTC1,ENSG00000113312
DUS4L,ENSG00000105865
LRRC16A,ENSG00000079691
MTDH,ENSG00000147649
NAA35,ENSG00000135040
RP11-347C12.3,ENSG00000258130
EPS8L1,ENSG00000131037
REPS1,ENSG00000135597
MICAL1,ENSG00000135596
SEMG2,ENSG00000124157
ANXA1,ENSG00000135046
AGTPBP1,ENSG00000135049
TMEM2,ENSG00000135048
STARD3,ENSG00000131748
HSPG2,ENSG00000142798
CLDND1,ENSG00000080822
ZNF586,ENSG00000083828
RASGEF1C,ENSG00000146090
PPP1R36,ENSG00000165807
DOK3,ENSG00000146094
FBXL14,ENSG00000171823
TUT1,ENSG00000149016
CDX2,ENSG00000165556
SLC26A1,ENSG00000145217
FIP1L1,ENSG00000145216
HNRNPA0,ENSG00000177733
DGKQ,ENSG00000145214
ABAT,ENSG00000183044
RAB34,ENSG00000109113
COX19,ENSG00000240230
SRC,ENSG00000197122
MRPL37,ENSG00000116221
AQP1,ENSG00000240583
VIL1,ENSG00000127831
SLC25A10,ENSG00000183048
CAMK1D,ENSG00000183049
TMEM247,ENSG00000187600
C17orf107,ENSG00000205710
ZNF286A,ENSG00000187607
RNF113B,ENSG00000139797
TET3,ENSG00000187605
EGR4,ENSG00000135625
CCDC120,ENSG00000147144
ISG15,ENSG00000187608
MBD3L4,ENSG00000205718
CNST,ENSG00000162852
NONO,ENSG00000147140
SEMA4F,ENSG00000135622
FAM111A,ENSG00000166801
LDHAL6A,ENSG00000166800
KIAA0101,ENSG00000166803
SELL,ENSG00000188404
CCDC150,ENSG00000144395
FAM104B,ENSG00000182518
MAGEB5,ENSG00000188408
VSIG8,ENSG00000243284
PPP2R4,ENSG00000119383
CGB8,ENSG00000213030
SLC5A7,ENSG00000115665
STK16,ENSG00000115661
GPR155,ENSG00000163328
RBMY1F,ENSG00000169800
FCN2,ENSG00000160339
RPS17,ENSG00000184779
MLKL,ENSG00000168404
KYNU,ENSG00000115919
FAM175A,ENSG00000163322
IGFBP7,ENSG00000163453
CGGBP1,ENSG00000163320
LY6G5B,ENSG00000240053
STARD7,ENSG00000084090
PAXIP1-AS2,ENSG00000214106
MAGEB1,ENSG00000214107
TJP3,ENSG00000105289
WEE2,ENSG00000214102
ATP5EP2,ENSG00000180389
KRTAP9-7,ENSG00000180386
SEP15,ENSG00000183291
NMU,ENSG00000109255
PRKD2,ENSG00000105287
SLC1A5,ENSG00000105281
TNFRSF17,ENSG00000048462
SMIM15,ENSG00000188725
NXF2B,ENSG00000185945
AOAH,ENSG00000136250
ORC6,ENSG00000091651
AC140481.2,ENSG00000183292
C1orf86,ENSG00000162585
FAM231B,ENSG00000268674
TTLL4,ENSG00000135912
ATP10B,ENSG00000118322
OSTN,ENSG00000188729
ZDHHC4,ENSG00000136247
IL6,ENSG00000136244
NUPL2,ENSG00000136243
KDELR2,ENSG00000136240
MDP1,ENSG00000213920
GMPR,ENSG00000137198
AL163636.6,ENSG00000259171
AOX1,ENSG00000138356
CCL20,ENSG00000115009
PCDHGA12,ENSG00000253159
TMX2,ENSG00000213593
PIM1,ENSG00000137193
ZNF419,ENSG00000105136
SYDE1,ENSG00000105137
ILVBL,ENSG00000105135
IL21,ENSG00000138684
FGF2,ENSG00000138685
BBS7,ENSG00000138686
EPHX3,ENSG00000105131
KIAA1109,ENSG00000138688
HFE2,ENSG00000168509
RP11-542P2.1,ENSG00000205301
TDGF1,ENSG00000241186
MFSD11,ENSG00000092931
SURF6,ENSG00000148296
C15orf52,ENSG00000188549
FIBCD1,ENSG00000130720
CTAGE15,ENSG00000271079
SVOPL,ENSG00000157703
TMEM38A,ENSG00000072954
AC018816.3,ENSG00000235978
PCGF2,ENSG00000056661
KCNU1,ENSG00000215262
C7orf50,ENSG00000146540
SCYL2,ENSG00000136021
CKAP4,ENSG00000136026
POLD3,ENSG00000077514
NFKBIE,ENSG00000146232
CYP39A1,ENSG00000146233
ESYT3,ENSG00000158220
C12orf77,ENSG00000226397
EHMT1,ENSG00000181090
AP003774.4,ENSG00000181908
SHROOM1,ENSG00000164403
NTRK2,ENSG00000148053
HLA-DMB,ENSG00000242574
CSF2,ENSG00000164400
IDNK,ENSG00000148057
ANKRD32,ENSG00000133302
GDF9,ENSG00000164404
ITPRIPL1,ENSG00000198885
SMC5,ENSG00000198887
ATF7IP2,ENSG00000166669
ASB12,ENSG00000198881
PNMA5,ENSG00000198883
CHRFAM7A,ENSG00000166664
RARG,ENSG00000172819
NIN,ENSG00000100503
PYGL,ENSG00000100504
DCAF12L1,ENSG00000198889
CHST15,ENSG00000182022
SLC44A1,ENSG00000070214
CRYBB2,ENSG00000244752
N4BP2L2,ENSG00000244754
ECM1,ENSG00000143369
ALKBH5,ENSG00000091542
MT2A,ENSG00000125148
MPPED1,ENSG00000186732
AGAP6,ENSG00000204149
HSPA12A,ENSG00000165868
ADAMTS8,ENSG00000134917
PNLIPRP2,ENSG00000165862
CLPSL1,ENSG00000204140
ZFYVE1,ENSG00000165861
LST1,ENSG00000204482
ASAH2B,ENSG00000204147
RP11-171N4.2,ENSG00000251283
SHISA3,ENSG00000178343
KCNG2,ENSG00000178342
FAS,ENSG00000026103
SFRP2,ENSG00000145423
TMEM200C,ENSG00000206432
OR5M1,ENSG00000255012
PRAMEF21,ENSG00000204486
GOLGA8O,ENSG00000206127
ANKRD34B,ENSG00000189127
ENO1,ENSG00000074800
SLC12A1,ENSG00000074803
ZRSR1,ENSG00000212643
HBCBP,ENSG00000268162
C17orf53,ENSG00000125319
HACE1,ENSG00000085382
MITF,ENSG00000187098
AMER2,ENSG00000165566
ALG13,ENSG00000101901
CD96,ENSG00000153283
KIF5B,ENSG00000170759
FAM203A,ENSG00000235173
LAMTOR2,ENSG00000116586
GPR84,ENSG00000139572
ARHGEF2,ENSG00000116584
CTD-2006C1.10,ENSG00000257355
NPCDR1,ENSG00000269415
CSRP1,ENSG00000159176
STK3,ENSG00000104375
TNNI1,ENSG00000159173
DKK4,ENSG00000104371
OCRL,ENSG00000122126
EPHA2,ENSG00000142627
USH1C,ENSG00000006611
CUEDC1,ENSG00000180891
ZNF844,ENSG00000223547
TRBV6-9,ENSG00000211732
GPR158,ENSG00000151025
MMS19,ENSG00000155229
DERL3,ENSG00000099958
DLK1,ENSG00000185559
IFT88,ENSG00000032742
MUC5B,ENSG00000117983
NXF2,ENSG00000185554
MMP11,ENSG00000099953
ARID4A,ENSG00000032219
SMARCB1,ENSG00000099956
P2RX6,ENSG00000099957
CECR2,ENSG00000099954
CEP192,ENSG00000101639
ST8SIA5,ENSG00000101638
MME,ENSG00000196549
OR8B3,ENSG00000196661
SPTSSB,ENSG00000196542
TRHR,ENSG00000174417
NIPA1,ENSG00000170113
DUSP4,ENSG00000120875
AL590867.1,ENSG00000213121
KIAA1239,ENSG00000174145
C17orf59,ENSG00000196544
FCHSD1,ENSG00000197948
USP44,ENSG00000136014
NPHS2,ENSG00000116218
C9orf173,ENSG00000197768
MAP1LC3C,ENSG00000197769
CFD,ENSG00000197766
PLCG2,ENSG00000197943
CABP4,ENSG00000175544
ZIK1,ENSG00000171649
TXNRD3,ENSG00000197763
GNAI2,ENSG00000114353
FJX1,ENSG00000179431
KLHL41,ENSG00000239474
TARS,ENSG00000113407
FAM135A,ENSG00000082269
CA5B,ENSG00000169239
BTBD6,ENSG00000184887
TEX30,ENSG00000151287
TMPRSS4,ENSG00000137648
PMM2,ENSG00000140650
CASP8,ENSG00000064012
THBS3,ENSG00000169231
PRELID1,ENSG00000169230
GTF2A2,ENSG00000140307
GPSM1,ENSG00000160360
BTNL2,ENSG00000204290
CCR4,ENSG00000183813
SLC23A2,ENSG00000089057
ANAPC5,ENSG00000089053
RBBP9,ENSG00000089050
PRKAG2,ENSG00000106617
FAXDC2,ENSG00000170271
SDHC,ENSG00000143252
MAGOH,ENSG00000162385
ALDH18A1,ENSG00000059573
DLK2,ENSG00000171462
PRICKLE4,ENSG00000124593
FAM122C,ENSG00000156500
SLC38A1,ENSG00000111371
TDP2,ENSG00000111802
BTN3A3,ENSG00000111801
OARD1,ENSG00000124596
ASGR2,ENSG00000161944
ZNF561,ENSG00000171469
NVL,ENSG00000143748
DHX40,ENSG00000108406
BCL6B,ENSG00000161940
TRGV11,ENSG00000211693
TRGJP1,ENSG00000211692
TRGJP,ENSG00000211691
TROAP,ENSG00000135451
TRGV5,ENSG00000211697
TFCP2,ENSG00000135457
TRGV9,ENSG00000211695
TRGV10,ENSG00000211694
TRGV3,ENSG00000211699
TRGV4,ENSG00000211698
USP17L26,ENSG00000229579
RPH3A,ENSG00000089169
KB-1980E6.3,ENSG00000253633
CLIC3,ENSG00000169583
SERPINA5,ENSG00000188488
CXCR4,ENSG00000121966
GTDC1,ENSG00000121964
ZNF362,ENSG00000160094
KCTD14,ENSG00000151364
ANTXRL,ENSG00000198250
ITGAD,ENSG00000156886
PQBP1,ENSG00000102103
SLC35A2,ENSG00000102100
COX6A2,ENSG00000156885
CCDC160,ENSG00000203952
RS1,ENSG00000102104
ABCC2,ENSG00000023839
KTI12,ENSG00000198841
CDH3,ENSG00000062038
PCSK1N,ENSG00000102109
C1QTNF5,ENSG00000223953
IL1RL1,ENSG00000115602
POLD2,ENSG00000106628
PHOX2B,ENSG00000109132
TMEM33,ENSG00000109133
GALNT12,ENSG00000119514
TRIM28,ENSG00000130726
PIP4K2A,ENSG00000150867
COLCA1,ENSG00000196167
TMSB10,ENSG00000034510
CHAMP1,ENSG00000198824
G6PC,ENSG00000131482
TRIP4,ENSG00000103671
TUBB6,ENSG00000176014
GCAT,ENSG00000100116
OPN1MW2,ENSG00000166160
NLRP9,ENSG00000185792
ELOVL4,ENSG00000118402
TEX261,ENSG00000144043
TXNDC17,ENSG00000129235
LYSMD3,ENSG00000176018
MIPEP,ENSG00000027001
LSAMP,ENSG00000185565
GPD1L,ENSG00000152642
RGN,ENSG00000130988
CUTC,ENSG00000119929
USP25,ENSG00000155313
GNMT,ENSG00000124713
CD247,ENSG00000198821
TRIM3,ENSG00000110171
CHORDC1,ENSG00000110172
EGFL6,ENSG00000198759
CDK7,ENSG00000134058
KCTD1,ENSG00000134504
RRNAD1,ENSG00000143303
PDIA6,ENSG00000143870
NKX2-1,ENSG00000136352
GGT1,ENSG00000100031
STIM1,ENSG00000167323
NARG2,ENSG00000128915
SCCPDH,ENSG00000143653
HLA-DRB5,ENSG00000198502
GK5,ENSG00000175066
RHOB,ENSG00000143878
CCNB1,ENSG00000134057
MRPS36,ENSG00000134056
ZBTB48,ENSG00000204859
CCDC182,ENSG00000166329
MRPL44,ENSG00000135900
CHRND,ENSG00000135902
PAX3,ENSG00000135903
GPR89B,ENSG00000188092
TJP1,ENSG00000104067
RLIM,ENSG00000131263
C11orf65,ENSG00000166323
CDX4,ENSG00000131264
TRIM44,ENSG00000166326
MESP2,ENSG00000188095
CATSPER3,ENSG00000152705
RFESD,ENSG00000175449
NBPF3,ENSG00000142794
ARHGEF15,ENSG00000198844
DDX54,ENSG00000123064
SAR1B,ENSG00000152700
MED13L,ENSG00000123066
OR2A14,ENSG00000221938
ITPK1,ENSG00000100605
PSMC3IP,ENSG00000131470
USH1G,ENSG00000182040
FBXL19,ENSG00000099364
FOXE1,ENSG00000178919
MTA2,ENSG00000149480
PEX26,ENSG00000215193
AC025287.1,ENSG00000214325
FADS1,ENSG00000149485
DPM2,ENSG00000136908
TMC2,ENSG00000149488
RP11-422N16.3,ENSG00000248050
DHRS7C,ENSG00000184544
DUSP8,ENSG00000184545
ZNF852,ENSG00000178917
MAST4,ENSG00000069020
CCNL1,ENSG00000163660
PTX3,ENSG00000163661
HESX1,ENSG00000163666
MAOB,ENSG00000069535
F7,ENSG00000057593
SNX11,ENSG00000002919
MTCP1,ENSG00000214827
ZNF148,ENSG00000163848
ZNF266,ENSG00000174652
IDO2,ENSG00000188676
SYNM,ENSG00000182253
C2orf80,ENSG00000188674
GABRG3,ENSG00000182256
C22orf26,ENSG00000182257
FGF12,ENSG00000114279
KCNA4,ENSG00000182255
NEU3,ENSG00000162139
AL355531.2,ENSG00000268421
CTB-133G6.1,ENSG00000263264
AC008948.1,ENSG00000268424
RAD21L1,ENSG00000244588
CLPP,ENSG00000125656
COL7A1,ENSG00000114270
AC083862.1,ENSG00000229974
OR13C8,ENSG00000186943
C17orf75,ENSG00000108666
CYTH1,ENSG00000108669
NPEPL1,ENSG00000215440
KM-PA-2,ENSG00000204775
GNB4,ENSG00000114450
IFT74,ENSG00000096872
DPYSL5,ENSG00000157851
NALCN,ENSG00000102452
CPSF3,ENSG00000119203
TRDJ1,ENSG00000211825
CTD-2054N24.2,ENSG00000259363
GCA,ENSG00000115271
CASP4,ENSG00000196954
TIMP4,ENSG00000157150
INO80B,ENSG00000115274
MOGS,ENSG00000115275
NHEJ1,ENSG00000187736
C1QTNF1,ENSG00000173918
KLF5,ENSG00000102554
FEZ2,ENSG00000171055
JAK3,ENSG00000105639
AC003101.1,ENSG00000228768
DKFZP761K2322,ENSG00000272268
TIMM9,ENSG00000100575
WAC,ENSG00000095787
NDUFC1,ENSG00000109390
RP11-321N4.5,ENSG00000271793
AC012485.1,ENSG00000268396
TRIM16L,ENSG00000108448
PSPN,ENSG00000125650
WDR7,ENSG00000091157
RPS6KB1,ENSG00000108443
ENOX2,ENSG00000165675
HSPB6,ENSG00000004776
NSD1,ENSG00000165671
AL360181.1,ENSG00000268882
KIF4B,ENSG00000226650
MAP3K13,ENSG00000073803
TYW1B,ENSG00000254184
GHITM,ENSG00000165678
AMT,ENSG00000145020
DDX41,ENSG00000183258
TCTA,ENSG00000145022
TTC23,ENSG00000103852
ZDHHC13,ENSG00000177054
DAB2,ENSG00000153071
SLC23A3,ENSG00000213901
SLC38A9,ENSG00000177058
C21orf67,ENSG00000183250
GTF2H5,ENSG00000272047
PRDX2,ENSG00000167815
JMY,ENSG00000152409
NUDT9,ENSG00000170502
ESPN,ENSG00000187017
ATG4D,ENSG00000130734
C17orf82,ENSG00000187013
RHD,ENSG00000187010
TAF15,ENSG00000172660
FAM21C,ENSG00000172661
FAM71E2,ENSG00000180043
TMEM134,ENSG00000172663
C3orf80,ENSG00000180044
C1orf101,ENSG00000179397
ZMAT3,ENSG00000172667
TIGD3,ENSG00000173825
AC142381.1,ENSG00000223931
PSTPIP2,ENSG00000152229
RNF213,ENSG00000173821
RER1,ENSG00000157916
MARCH11,ENSG00000183654
TNFRSF10D,ENSG00000173530
PPP1R3B,ENSG00000173281
GALNTL6,ENSG00000174473
OR10K1,ENSG00000173285
IL33,ENSG00000137033
ABHD5,ENSG00000011198
POTEB,ENSG00000233917
CFL2,ENSG00000165410
GTF2A1,ENSG00000165417
OR2L13,ENSG00000196071
SH3BGRL3,ENSG00000142669
YIPF2,ENSG00000130733
MYSM1,ENSG00000162601
CHRM2,ENSG00000181072
OR5H8P,ENSG00000232535
RP11-162A12.2,ENSG00000264278
SRGAP3,ENSG00000196220
AC104667.3,ENSG00000234949
HIST1H2BB,ENSG00000196226
FAM217B,ENSG00000196227
KRTAP5-3,ENSG00000196224
TTLL13,ENSG00000213471
USP1,ENSG00000162607
IQCK,ENSG00000174628
CDC42EP4,ENSG00000179604
CARD11,ENSG00000198286
TIA1,ENSG00000116001
ZNF525,ENSG00000203326
SLC26A8,ENSG00000112053
PCYOX1,ENSG00000116005
PPIAL4B,ENSG00000255854
TM2D1,ENSG00000162604
RP11-1105G2.3,ENSG00000258365
RTEL1,ENSG00000258366
GATSL3,ENSG00000239282
TAL2,ENSG00000186051
ECD,ENSG00000122882
STAT5B,ENSG00000173757
P4HA1,ENSG00000122884
ZFY,ENSG00000067646
STX12,ENSG00000117758
MEX3A,ENSG00000254726
PRKACG,ENSG00000165059
RERG,ENSG00000134533
PSG9,ENSG00000183668
C5orf38,ENSG00000186493
TCTN3,ENSG00000119977
CTD-2207O23.3,ENSG00000268861
ZSCAN12,ENSG00000158691
FAM19A1,ENSG00000183662
RDH14,ENSG00000240857
TRMT12,ENSG00000183665
DPAGT1,ENSG00000172269
CARS,ENSG00000110619
RD3,ENSG00000198570
CACNA1B,ENSG00000148408
PROSER2,ENSG00000148426
RAB1A,ENSG00000138069
YIF1B,ENSG00000167645
MRPS12,ENSG00000128626
USP6NL,ENSG00000148429
NCSTN,ENSG00000162736
DNAAF3,ENSG00000167646
LRTM1,ENSG00000144771
ABCA8,ENSG00000141338
EMC2,ENSG00000104412
ESRP1,ENSG00000104413
ADIPOR1,ENSG00000159346
PXDN,ENSG00000130508
RHOV,ENSG00000104140
ATG9A,ENSG00000198925
VPS18,ENSG00000104142
WISP1,ENSG00000104415
TSNAX,ENSG00000116918
INTS3,ENSG00000143624
GPR114,ENSG00000159618
NDRG1,ENSG00000104419
CYB5R1,ENSG00000159348
TSPYL1,ENSG00000189241
TESK1,ENSG00000107140
IL31RA,ENSG00000164509
ARC,ENSG00000198576
KCNT1,ENSG00000107147
MCM2,ENSG00000073111
TBC1D3B,ENSG00000224226
NUP85,ENSG00000125450
TMEM98,ENSG00000006042
ACAA2,ENSG00000167315
KIAA1715,ENSG00000144320
USP17L13,ENSG00000232399
ADAMDEC1,ENSG00000134028
WSCD1,ENSG00000179314
SLC39A10,ENSG00000196950
CACHD1,ENSG00000158966
CTSF,ENSG00000174080
